"country","year","province","municipality","community","g4_hh_average_income_source_a_income_farming","g4_hh_average_income_source_b_income_harvesting","g4_hh_average_income_source_c_income_fishing_artisanal","g4_hh_average_income_source_d_income_fishing_aquaculture","g4_hh_average_income_source_e_income_buying_trading","g4_hh_average_income_source_f_income_processing","g4_hh_average_income_source_g_income_extraction","g4_hh_average_income_source_h_income_tourism","g4_hh_average_income_source_i_income_other_wage","g4_hh_average_income_source_j_income_industrial","g4_hh_average_income_source_k_income_other"
"HND","2021","Colón","Trujillo","Silin",0,0,20,0,0,0,0,0,0,0,80
"HND","2021","Colón","Trujillo","Silin",75,0,10,0,0,0,0,0,0,0,15
"HND","2021","Colón","Trujillo","Silin",0,0,15,0,0,0,0,0,0,0,85
"HND","2021","Colón","Santa Rosa de Aguan","Col. Las Lomas",0,0,50,0,0,0,0,0,0,0,50
"HND","2021","Colón","Limón","Limón",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Limón","Limón",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Iriona","Sangre Laya",30,0,20,0,0,0,0,0,0,50,0
"HND","2021","Colón","Iriona","Cocalito",30,0,10,0,0,0,0,0,0,60,0
"HND","2021","Colón","Iriona","Cocalito",0,0,0,0,0,0,0,0,0,0,100
"HND","2021","Colón","Santa Fé","Santa Fe",0,0,0,0,0,0,0,0,50,0,50
"HND","2021","Colón","Santa Fé","Santa Fe",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Fé","Santa Fe",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Santa Rosa Aguan Centro",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Santa Rosa Aguan Centro",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Fé","Quinito",0,0,0,0,0,0,0,0,0,0,100
"HND","2021","Colón","Santa Fé","Plan Grande",0,0,60,0,0,0,0,0,20,20,0
"HND","2021","Colón","Santa Fé","Guadalupe",20,0,40,0,0,0,0,0,40,0,0
"HND","2021","Colón","Trujillo","San Martín",0,0,40,0,0,0,0,0,60,0,0
"HND","2021","Colón","Iriona","San José de la Punta",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Iriona","San José de la Punta",90,0,0,0,0,0,0,0,0,0,10
"HND","2021","Colón","Trujillo","San Martín",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Limón","Limón",0,0,0,0,0,0,0,0,0,0,100
"HND","2021","Colón","Limón","Limón",30,0,20,0,0,0,0,0,30,20,0
"HND","2021","Colón","Iriona","San José de la Punta",30,0,70,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Rio Negro",0,0,0,0,100,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Rio Negro",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Fé","Santa Fe",0,0,0,0,0,0,0,0,100,0,0
"HND","2021","Colón","Santa Fé","Santa Fe",0,0,0,0,0,0,0,0,50,0,50
"HND","2021","Colón","Santa Fé","Santa Fe",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Fé","Santa Fe",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Fé","Guadalupe",0,0,50,0,0,0,0,0,0,0,50
"HND","2021","Colón","Santa Fé","Guadalupe",30,0,20,0,0,0,0,0,0,0,50
"HND","2021","Colón","Santa Fé","Guadalupe",0,0,0,0,0,0,0,0,0,0,100
"HND","2019","Islas de la Bahía","Guanaja","El Cayo",0,0,50,0,0,0,0,50,0,0,0
"HND","2019","Islas de la Bahía","Guanaja","Mangrove Bight",0,0,60,0,0,0,0,0,40,0,0
"HND","2019","Islas de la Bahía","Guanaja","El Cayo",0,0,0,0,0,30,0,0,0,70,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,0,0,70,0,0,0,0,0,30
"HND","2019","Cortés","Puerto Cortés","Bajamar",30,0,30,0,40,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",30,0,50,0,20,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",30,0,40,0,30,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,45,0,0,55,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,50,0,0,0,0,0,0,0,50
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,20,0,0,0,0,0,0,0,80
"HND","2019","Cortés","Puerto Cortés","Travesía",30,0,70,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,40,0,0,0,0,0,0,0,60
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,50,0,0,0,0,0,0,0,50
"HND","2019","Cortés","Puerto Cortés","Bajamar",60,0,0,0,40,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,100,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,100,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Las Sabana",0,0,0,0,0,0,0,0,0,0,100
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Las Sabana",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Las Sabana",70,0,0,0,30,0,0,0,0,0,0
"HND","2019","Islas de la Bahía","Guanaja","El Pelicano",0,0,50,0,0,0,0,0,0,50,0
"HND","2019","Islas de la Bahía","Guanaja","Savannah Bight",0,0,100,0,0,0,0,0,0,0,0
"HND","2019","Islas de la Bahía","Guanaja","Mangrove Bight",90,0,0,0,0,0,0,0,10,0,0
"HND","2019","Islas de la Bahía","Guanaja","Savannah Bight",0,0,0,0,0,0,0,0,100,0,0
"HND","2019","Islas de la Bahía","Guanaja","Savannah Bight",0,0,0,0,0,0,0,0,100,0,0
"HND","2019","Islas de la Bahía","Guanaja","Savannah Bight",0,0,0,0,0,0,0,0,100,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",20,0,0,0,50,30,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",25,0,50,0,0,25,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",25,0,50,0,0,25,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",50,0,0,0,50,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,0,0,50,0,0,0,50,0,0
"HND","2019","Cortés","Omoa","Omoa",50,0,0,0,50,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,50,0,50,0,0,0,0,0,0
"HND","2019","Islas de la Bahía","Guanaja","El Pelicano",0,0,0,0,0,60,0,0,0,0,40
"HND","2019","Cortés","Omoa","Masca",0,0,25,0,25,0,0,0,0,0,50
"HND","2019","Cortés","Omoa","Masca",0,0,40,0,40,20,0,0,0,0,0
"HND","2019","Islas de la Bahía","Guanaja","El Cayo",0,0,0,0,0,0,50,0,0,50,0
"HND","2021","Colón","Iriona","Punta de Piedra",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Iriona","Punta de Piedra",60,0,40,0,0,0,0,0,0,0,0
"HND","2021","Colón","Iriona","Punta de Piedra",70,0,30,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Fé","Santa Fe",50,50,0,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Fé","Santa Fe",0,0,0,0,0,0,0,0,50,0,50
"HND","2021","Colón","Santa Fé","Santa Fe",0,0,0,0,0,0,0,0,50,0,50
"HND","2021","Colón","Santa Rosa de Aguan","Vuelta Grande",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Vuelta Grande",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Santa Rosa Aguan Centro",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Santa Rosa Aguan Centro",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Fé","Plan Grande",10,0,80,0,0,0,0,0,10,0,0
"HND","2021","Colón","Santa Fé","Santa Fe",0,0,0,0,50,0,0,0,50,0,0
"HND","2021","Colón","Santa Fé","Santa Fe",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Fé","Santa Fe",0,0,0,0,0,0,0,0,50,0,50
"HND","2021","Colón","Santa Fé","Santa Fe",50,0,0,0,0,0,0,0,0,0,50
"HND","2021","Colón","Santa Fé","San Antonio",0,0,0,0,0,0,0,0,0,0,100
"HND","2021","Colón","Santa Fé","San Antonio",0,0,50,0,0,0,0,0,0,0,50
"HND","2021","Colón","Santa Fé","San Antonio",0,0,0,0,0,0,0,0,0,0,100
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Col. Las Lomas",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Iriona","Cusuna",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Rio Negro",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Trujillo","Cristales",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Iriona","Cusuna",70,0,30,0,0,0,0,0,0,0,0
"HND","2021","Colón","Iriona","Iriona",40,0,50,0,0,10,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Fé","San Antonio",0,0,30,0,0,0,0,0,0,0,70
"HND","2021","Colón","Santa Fé","San Antonio",50,0,0,0,0,0,0,0,0,0,50
"HND","2021","Colón","Santa Fé","San Antonio",40,0,40,0,0,0,0,0,0,0,20
"HND","2021","Colón","Santa Fé","San Antonio",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Fé","San Antonio",0,0,30,0,0,0,0,0,0,0,70
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Trujillo","Puerto Castilla",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Puerto Castilla",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Capiro",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Jericó",0,0,30,0,0,0,0,0,70,0,0
"HND","2021","Colón","Trujillo","Puerto Castilla",0,0,0,0,0,0,0,0,0,0,100
"HND","2021","Colón","Trujillo","Puerto Castilla",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Silin",80,0,20,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Marañones",60,0,40,0,0,0,0,0,0,0,0
"HND","2023","Colón","Balfate","Rio Coco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Colón","Balfate","Balfate",10,8,8,10,6,7,9,10,10,7,15
"HND","2023","Colón","Balfate","Balfate",10,10,10,10,10,10,10,10,10,10,0
"HND","2023","Colón","Balfate","Balfate",10,10,10,10,10,11,10,10,7,12,NA
"HND","2023","Colón","Balfate","Balfate",NA,NA,10,10,10,10,10,11,11,12,16
"HND","2023","Colón","Balfate","Balfate",10,10,11,10,13,9,9,10,10,8,NA
"HND","2023","Colón","Balfate","Bambu",NA,NA,30,NA,35,20,NA,15,NA,NA,NA
"HND","2023","Colón","Balfate","Bambu",40,NA,NA,NA,NA,NA,NA,NA,20,NA,40
"HND","2023","Colón","Balfate","Rio Coco",20,10,60,NA,NA,NA,NA,NA,NA,10,NA
"HND","2023","Colón","Balfate","Rio Esteban",NA,NA,NA,NA,50,NA,NA,NA,NA,NA,50
"HND","2023","Colón","Balfate","Rio Esteban",NA,NA,50,NA,NA,NA,NA,NA,NA,50,NA
"HND","2023","Colón","Balfate","Rio Esteban",NA,NA,40,50,10,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Bambu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Colón","Balfate","Bambu",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",NA,50,NA,NA,50,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",NA,NA,NA,NA,NA,NA,NA,50,50,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",NA,NA,NA,NA,50,NA,NA,NA,50,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",NA,NA,NA,NA,50,NA,NA,NA,50,NA,NA
"HND","2023","Colón","Balfate","Bambu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Colón","Balfate","Balfate",12,12,10,10,10,10,10,12,10,4,NA
"HND","2023","Colón","Balfate","Rio Esteban",NA,NA,50,NA,50,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Balfate",10,9,12,10,9,8,10,11,10,11,NA
"HND","2023","Colón","Balfate","Bambu",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Balfate",9,13,15,5,19,5,10,9,5,10,NA
"HND","2023","Colón","Balfate","Bambu",NA,NA,50,NA,NA,NA,NA,NA,NA,50,NA
"HND","2023","Colón","Balfate","Bambu",25,40,NA,NA,NA,35,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Bambu",60,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Balfate",10,NA,15,NA,15,20,10,10,10,10,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,30,NA,NA,NA,20,NA,20,NA,30,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,10,NA,10,20,NA,20,20,20,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,25,25,25,15,NA,10,NA,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",40,NA,30,30,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,40,20,NA,40,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,30,NA,20,NA,NA,NA,NA,50,NA
"HND","2023","Colón","Balfate","Lis Lis",20,NA,NA,NA,NA,20,NA,NA,20,40,NA
"HND","2023","Colón","Balfate","Rio Coco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Colón","Balfate","Rio Coco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Colón","Balfate","Rio Coco",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
"HND","2023","Colón","Balfate","Rio Coco",NA,NA,50,NA,NA,NA,NA,NA,NA,NA,50
"HND","2023","Colón","Balfate","Rio Coco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Colón","Balfate","Rio Coco",NA,NA,50,NA,NA,NA,NA,NA,NA,50,NA
"HND","2023","Colón","Balfate","Balfate",18,12,10,10,10,10,10,12,8,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,NA,NA,NA,50,NA,NA,NA,50,NA
"HND","2023","Colón","Balfate","Rio Esteban",NA,NA,NA,NA,50,NA,NA,NA,50,NA,NA
"HND","2023","Colón","Balfate","Balfate",10,10,10,10,12,11,10,10,11,6,NA
"HND","2023","Colón","Balfate","Balfate",9,10,12,12,12,10,5,10,10,10,NA
"HND","2023","Colón","Balfate","Lis Lis",50,NA,NA,NA,NA,50,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Balfate",10,12,14,14,14,NA,NA,14,10,12,NA
"HND","2023","Colón","Balfate","Lis Lis",20,NA,30,NA,NA,20,NA,NA,20,10,NA
"HND","2023","Colón","Balfate","Lis Lis",25,NA,25,NA,NA,30,NA,NA,20,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,NA,NA,NA,60,NA,30,10,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,30,25,NA,20,NA,NA,10,15,NA
"HND","2023","Colón","Balfate","Lis Lis",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",50,NA,NA,NA,NA,50,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",30,30,20,NA,NA,NA,NA,NA,20,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",25,NA,35,25,NA,15,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,25,35,NA,35,NA,NA,5,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Bambu",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Bambu",NA,NA,70,NA,NA,NA,NA,NA,NA,NA,30
"HND","2023","Colón","Balfate","Rio Coco",40,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Coco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Colón","Balfate","Rio Coco",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Coco",NA,NA,20,NA,NA,NA,NA,NA,NA,NA,80
"HND","2023","Colón","Balfate","Rio Coco",NA,NA,20,NA,NA,NA,NA,NA,NA,NA,80
"HND","2023","Colón","Balfate","Balfate",NA,NA,NA,NA,10,40,NA,NA,50,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",10,NA,NA,NA,50,40,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",50,NA,30,NA,10,10,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,NA,NA,50,NA,NA,NA,50,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",35,NA,25,25,NA,NA,NA,NA,15,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,NA,NA,50,25,NA,NA,NA,25,NA
"HND","2023","Colón","Balfate","Lis Lis",40,NA,2,25,NA,33,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,50,NA,NA,50,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,NA,NA,50,30,NA,20,NA,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,25,NA,NA,NA,NA,NA,75,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,75,25,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Coco",0,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Bambu",NA,NA,50,NA,NA,NA,NA,NA,NA,30,20
"HND","2023","Colón","Balfate","Rio Esteban",40,NA,30,20,10,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",50,NA,NA,NA,20,30,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Balfate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Colón","Balfate","Rio Coco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Colón","Balfate","Rio Coco",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"HND","2023","Colón","Balfate","Rio Esteban",50,NA,NA,NA,50,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",30,NA,NA,40,20,10,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,20,NA,30,20,NA,30,NA,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,75,25,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,30,70,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",20,NA,30,NA,20,10,NA,NA,NA,20,NA
"HND","2023","Colón","Balfate","Lis Lis",25,NA,50,25,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,NA,NA,NA,NA,NA,50,NA,50,NA
"HND","2023","Colón","Balfate","Rio Esteban",50,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",20,NA,30,NA,50,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",30,NA,30,NA,30,10,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Balfate",10,10,10,10,10,20,1,10,10,9,NA
"HND","2023","Colón","Balfate","Balfate",10,10,10,12,10,10,6,10,10,12,NA
"HND","2023","Colón","Balfate","Balfate",10,10,10,12,10,10,11,12,10,5,NA
"HND","2023","Colón","Balfate","Rio Esteban",50,NA,30,NA,10,10,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",50,NA,NA,NA,30,20,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",NA,NA,40,NA,40,20,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",NA,NA,50,NA,30,20,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",NA,NA,NA,NA,70,30,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",NA,NA,60,NA,NA,NA,NA,40,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Coco",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Coco",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Coco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Colón","Balfate","Rio Coco",60,NA,40,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Coco",50,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Balfate",11,NA,10,10,12,15,10,10,12,10,NA
"HND","2023","Colón","Balfate","Balfate",10,12,10,10,10,10,10,11,NA,17,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",NA,NA,80,NA,NA,20,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",NA,NA,50,NA,50,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",NA,NA,70,NA,30,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",NA,NA,60,NA,NA,40,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",NA,NA,50,NA,NA,NA,NA,NA,50,NA,NA
"HND","2023","Colón","Balfate","Bambu",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Bambu",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Bambu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Colón","Balfate","Bambu",40,NA,NA,NA,60,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Bambu",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Bambu",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Bambu",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Bambu",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Bambu",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",25,25,NA,NA,25,NA,NA,NA,NA,25,NA
"HND","2023","Colón","Balfate","Lis Lis",25,NA,25,25,NA,25,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,NA,NA,50,NA,NA,50,NA,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,25,25,25,25,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,25,25,25,25,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,NA,25,25,NA,NA,NA,NA,25,25
"HND","2023","Colón","Balfate","Lis Lis",50,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",NA,NA,50,NA,40,10,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",NA,NA,NA,NA,60,40,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",NA,NA,NA,NA,60,40,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Esteban",NA,NA,40,NA,40,20,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,25,NA,25,25,NA,NA,25,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",50,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,25,25,25,25,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",20,NA,30,NA,NA,NA,NA,NA,50,NA,NA
"HND","2023","Colón","Balfate","Lis Lis",NA,NA,25,25,25,25,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Coco",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Coco",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Coco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"HND","2023","Colón","Balfate","Rio Coco",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Coco",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Coco",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Coco",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Rio Coco",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HND","2023","Colón","Balfate","Balfate",10,10,10,10,10,10,9,10,10,11,NA
